start_point_id,minIndex,minDistSquare
33023,1.0,0.00302676069277
33024,2.0,0.00868829128039
33025,1.0,0.00468310341084
33026,2.0,0.00795536336893
33027,1.0,0.00315054892337
33028,1.0,0.00622161633778
33029,1.0,0.00286829435596
33030,1.0,0.00725582898571
33031,1.0,0.00565861585602
33032,2.0,0.00509965391445
33033,2.0,0.00134941105336
33034,1.0,0.00328195170075
33035,2.0,0.00243161944325
33036,2.0,0.00194074826069
33037,1.0,0.00295869774901
33038,2.0,0.00290813425297
33039,1.0,0.00302574418476
33040,2.0,0.00208093744449
33041,2.0,0.00210766593489
33042,2.0,0.00394112065116
33043,1.0,0.0031223643721
33044,2.0,0.00185851872275
33045,2.0,0.0023290307118
33046,1.0,0.0218537705809
33047,1.0,0.00203919520702
33048,1.0,0.00185415954005
33049,2.0,0.00310865430801
33050,1.0,0.00282786828643
33051,1.0,0.00800537649198
33052,2.0,0.00215334678548
33053,2.0,0.0025921540608
33054,1.0,0.00295195908406
33055,2.0,0.00166094893271
33056,2.0,0.00188294589593
33057,1.0,0.00236580963895
33058,2.0,0.00290450979247
33059,2.0,0.00241451922438
33060,1.0,0.0029626430796
33061,2.0,0.00225539438142
33062,1.0,0.00410322686794
33063,1.0,0.00371711430448
33064,2.0,0.0015498138138
33065,1.0,0.0100349570445
33066,2.0,0.00215398756889
33067,2.0,0.00198876468351
33068,1.0,0.00534447042964
33069,1.0,0.00180130595541
33070,1.0,0.00723556190942
33071,1.0,0.00394226314349
33072,1.0,0.00187531375472
33073,2.0,0.00189658300098
33074,1.0,0.00348697477351
33075,2.0,0.00203211081734
33076,2.0,0.0115584671823
33077,2.0,0.00196671232717
33078,2.0,0.00294735039119
33079,2.0,0.0032455241838
33080,2.0,0.00208651135091
33081,1.0,0.00242030143459
33082,1.0,0.00320527023046
33083,2.0,0.00145285909416
33084,2.0,0.00199721277473
33085,1.0,0.00241499812671
33086,1.0,0.00315797520055
33087,2.0,0.00249476344439
33088,2.0,0.00260480348109
33089,1.0,0.00247698765442
33090,2.0,0.0114885360902
33091,1.0,0.0105631024175
33092,1.0,0.00326334653046
33093,1.0,0.00360596352919
33094,2.0,0.00201852955187
33095,1.0,0.0127991607662
33096,2.0,0.00210021207375
33097,2.0,0.00166345463231
33098,2.0,0.00300879903866
33099,2.0,0.00247008483786
33100,2.0,0.00156601720071
33101,0.0,0.0
33102,1.0,0.00193165864254
33103,2.0,0.00201022487754
33104,2.0,0.00481682974782
33105,1.0,0.00245182359891
33106,1.0,0.00502711984759
33107,1.0,0.00230152511919
33108,2.0,0.0021244578416
33109,2.0,0.0022409682825
33110,2.0,0.00201844984689
33111,2.0,0.0015649873371
33112,1.0,0.00275542345448
33113,1.0,0.00218052500075
33114,2.0,0.00144956702948
33115,2.0,0.00138940989017
33116,1.0,0.00373289305248
33117,1.0,0.00331471833738
33118,2.0,0.00256595739484
33119,1.0,0.00347286821682
33120,1.0,0.00131454595319
33121,1.0,0.00303685416101
33122,2.0,0.00201090555784
33123,2.0,0.00229084288503
33124,1.0,0.00470928970947
33125,2.0,0.00246631151829
33126,1.0,0.00294156781236
33127,2.0,0.00231105680979
33128,2.0,0.00132276260058
33129,2.0,0.00255989890642
33130,1.0,0.00162799226997
33131,2.0,0.00169326193987
33132,1.0,0.00265021282189
33133,2.0,0.00254054939789
33134,1.0,0.00583140447625
33135,2.0,0.00291094232688
33136,0.0,0.0
33137,1.0,0.0022446438551
33138,2.0,0.00246143871924
33139,2.0,0.00190534502238
33140,2.0,0.00251562895647
33141,1.0,0.00308394985788
33142,2.0,0.0116927878946
33143,1.0,0.00318607453522
33144,1.0,0.00288495398558
33145,2.0,0.00265463921884
33146,1.0,0.00264871300106
33147,2.0,0.0027555686994
33148,1.0,0.00944424943906
33149,1.0,0.00408410068279
33150,2.0,0.00183445515477
33151,1.0,0.00400411734663
33152,2.0,0.00166537678937
33153,1.0,0.00359673768103
33154,1.0,0.00364493479198
33155,1.0,0.00350536412442
33156,2.0,0.00216708885502
33157,2.0,0.00182553910246
33158,1.0,0.0029499367801
33159,2.0,0.00214272986508
33160,2.0,0.00178335147651
33161,1.0,0.00431278993321
33162,2.0,0.0028234240616
33163,1.0,0.00259310038192
33164,2.0,0.00313423743099
33165,1.0,0.00306588847747
33166,2.0,0.00281056936145
33167,2.0,0.00228546267188
33168,2.0,0.00189565913918
33169,2.0,0.00190958859251
33170,2.0,0.00253157467518
33171,1.0,0.00380349263229
33172,1.0,0.00217422045989
33173,2.0,0.00489660834859
33174,1.0,0.00635007747402
33175,1.0,0.00289817779596
33176,1.0,0.00265076682228
33177,1.0,0.00336732133279
33178,1.0,0.00170692876262
33179,1.0,0.00319789227435
33180,2.0,0.00410316835394
33181,1.0,0.00304696092347
33182,1.0,0.0234863735245
33183,1.0,0.00299189698368
33184,2.0,0.00185977261878
33185,2.0,0.00148540715744
33186,1.0,0.00254636324147
33187,2.0,0.00346698888367
33188,2.0,0.00214563341476
33189,1.0,0.00244178196511
33190,2.0,0.0026262071991
33191,2.0,0.00157485465473
33192,2.0,0.00123434936297
33193,2.0,0.00270372850296
33194,2.0,0.00935851320045
33195,1.0,0.00383343024446
33196,1.0,0.00281307470597
33197,2.0,0.00220809858919
33198,1.0,0.00415317637519
33199,1.0,0.00437130311306
33200,1.0,0.00347416252243
33201,2.0,0.00160631352615
33202,2.0,0.00166947345814
33203,2.0,0.00167721158964
33204,1.0,0.00231109303107
33205,1.0,0.00450384242203
33206,2.0,0.00433613987964
33207,1.0,0.00488111014938
33208,2.0,0.00238220935974
33209,2.0,0.00153859683531
33210,2.0,0.00202220747061
33211,1.0,0.00380469400194
33212,2.0,0.00265975722619
33213,2.0,0.00192485772705
33214,2.0,0.0020595904503
33215,2.0,0.00242810711925
33216,2.0,0.00305109992358
33217,2.0,0.00264304761034
33218,1.0,0.00355571702273
33219,1.0,0.00393822082424
33220,1.0,0.00790342153325
33221,2.0,0.00243421957921
33222,2.0,0.00167531107326
33223,1.0,0.00567988104493
33224,2.0,0.00275511212626
33225,2.0,0.00209539975821
33226,1.0,0.00324042376126
33227,1.0,0.00258637542651
33228,2.0,0.00196265350571
33229,2.0,0.00186888761413
33230,1.0,0.00326990692279
33231,2.0,0.0024140847842
33232,2.0,0.00247957535519
33233,1.0,0.00207845732865
33234,1.0,0.00282570991432
33235,2.0,0.00226049144566
33236,2.0,0.00213750361177
33237,2.0,0.00141443380698
33238,2.0,0.00151971062201
33239,1.0,0.00305103312081
33240,1.0,0.00438192772479
33241,2.0,0.00165532180294
33242,2.0,0.00184989630365
33243,1.0,0.00184216319938
33244,2.0,0.00227496776763
33245,2.0,0.00217417665146
33246,1.0,0.0053745540468
33247,2.0,0.00113114505066
33248,1.0,0.00469948778546
33249,1.0,0.00653871339595
33250,2.0,0.00203406368328
33251,1.0,0.00130790467945
33252,1.0,0.00367978934507
33253,2.0,0.00203496174469
33254,1.0,0.00197228749468
33255,2.0,0.0026753026224
33256,1.0,0.00425262447766
33257,1.0,0.00374953615487
33258,1.0,0.00306272847289
33259,2.0,0.00210752378433
33260,2.0,0.00202176709544
33261,1.0,0.00321089142808
33262,2.0,0.00270400135412
33263,2.0,0.0032921878267
33264,2.0,0.000981920799161
33265,1.0,0.00402322434336
33266,1.0,0.00245860725224
33267,1.0,0.00200276797568
33268,2.0,0.00242392812216
33269,1.0,0.00366756304359
33270,1.0,0.00394150071373
33271,2.0,0.00169817721707
33272,2.0,0.00183068888269
33273,2.0,0.00447543735687
33274,2.0,0.00289492240687
33275,2.0,0.00380099959972
33276,2.0,0.00200764207018
33277,2.0,0.00941285658081
33278,2.0,0.00406745445287
33279,2.0,0.00202749433427
33280,1.0,0.00412415929097
33281,2.0,0.00202360746306
33282,2.0,0.00327006239049
33283,2.0,0.00167342966639
33284,1.0,0.00256563360303
33285,2.0,0.00199671980305
33286,1.0,0.001466515975
33287,1.0,0.0081245720629
33288,1.0,0.00328115265084
33289,2.0,0.00124309185966
33290,1.0,0.00714570079047
33291,2.0,0.00209046281101
33292,1.0,0.00309950155994
33293,2.0,0.00208118336436
33294,2.0,0.00239049575397
33295,2.0,0.00215214042471
33296,2.0,0.00217281148474
33297,2.0,0.00210330364599
33298,1.0,0.00234779968479
33299,1.0,0.00217673670639
33300,2.0,0.00201185228383
33301,1.0,0.00426501412519
33302,1.0,0.00321935929371
33303,1.0,0.0016596252549
33304,2.0,0.00220589695191
33305,2.0,0.00216822518181
33306,1.0,0.00309107034112
33307,1.0,0.00138311223535
33308,2.0,0.00224693641327
33309,1.0,0.0111164155455
33310,1.0,0.00204892255145
33311,2.0,0.00164817396701
33312,1.0,0.00452186309629
33313,1.0,0.00393344927257
33314,2.0,0.00521592880916
33315,1.0,0.00344717545595
33316,2.0,0.00132385445986
33317,2.0,0.0194342527137
33318,2.0,0.00259285561764
33319,1.0,0.00644116971538
33320,1.0,0.00274180915255
33321,1.0,0.00522794268867
33322,2.0,0.00264966643972
33323,1.0,0.00387280810052
33324,0.0,0.0
33325,2.0,0.00214311767927
33326,1.0,0.00374346125392
33327,1.0,0.00506834650699
33328,1.0,0.0035369432458
33329,1.0,0.0042951263782
33330,2.0,0.00192329446376
33331,1.0,0.00315830527086
33332,2.0,0.00178510468173
33333,1.0,0.00435580189095
33334,2.0,0.00186925683338
33335,1.0,0.00268863758464
33336,2.0,0.00219595675897
33337,1.0,0.0049577358906
33338,2.0,0.00155621578009
33339,2.0,0.00166861584552
33340,2.0,0.0023154445252
33341,2.0,0.00307316245217
33342,1.0,0.00568418411581
33343,1.0,0.00425509421727
33344,2.0,0.0019746862701
33345,0.0,0.0417086357049
33346,2.0,0.0091155013725
33347,2.0,0.00303145103374
33348,1.0,0.00270151951253
33349,2.0,0.00173877699288
33350,2.0,0.00196425833812
33351,2.0,0.00458953923504
33352,1.0,0.00359891717752
33353,2.0,0.00323567279325
33354,2.0,0.00327405628433
33355,1.0,0.00222713745213
33356,1.0,0.00185239100174
33357,1.0,0.00692534973161
33358,1.0,0.0107483416334
33359,1.0,0.00114458428794
33360,1.0,0.0029296219718
33361,1.0,0.0113665754321
33362,1.0,0.00352658115203
33363,2.0,0.0020740163425
33364,1.0,0.00306997602878
33365,1.0,0.00580365223148
33366,1.0,0.00345544736706
33367,2.0,0.00165227053002
33368,2.0,0.00193225236179
33369,2.0,0.00151742052492
33370,2.0,0.0031627591194
33371,2.0,0.0148103069392
33372,2.0,0.00316884142274
33373,0.0,0.0
33374,2.0,0.0022799163022
33375,1.0,0.00403553841191
33376,1.0,0.00142265769007
33377,2.0,0.00173849331059
33378,1.0,0.00318077071563
33379,2.0,0.00248713202945
33380,2.0,0.00209157291233
33381,2.0,0.00153062608754
33382,1.0,0.00289929765758
33383,0.0,0.0
33384,0.0,0.0
33385,1.0,0.00350290197619
33386,2.0,0.00275193173596
33387,2.0,0.00256620338415
33388,2.0,0.00329336576033
33389,2.0,0.00188865373921
33390,2.0,0.00865023611407
33391,1.0,0.00450947053739
33392,1.0,0.00387231280497
33393,1.0,0.00795643363709
33394,2.0,0.00533478089855
33395,2.0,0.00199478859589
33396,1.0,0.00269792775206
33397,1.0,0.00138090243663
33398,1.0,0.00314998746504
33399,2.0,0.00172785798787
33400,2.0,0.00203981516154
33401,2.0,0.002960055986
33402,1.0,0.00411068254271
33403,2.0,0.00176078489593
33404,1.0,0.0027000260235
33405,2.0,0.00221356794659
33406,1.0,0.0029048092433
33407,1.0,0.00595508375064
33408,1.0,0.00207573221287
33409,2.0,0.00189033516514
33410,2.0,0.00201753882598
33411,2.0,0.00321609182628
33412,1.0,0.00314227582301
33413,1.0,0.00172070590205
33414,2.0,0.00235261644822
33415,2.0,0.00205930888279
33416,2.0,0.0016192918285
33417,1.0,0.0118613252577
33418,2.0,0.00170604548619
33419,1.0,0.00955742632972
33420,2.0,0.00260118870745
33421,1.0,0.00369524001636
33422,1.0,0.00324679058459
33423,1.0,0.00160514840112
33424,1.0,0.00155896880542
33425,2.0,0.00207903066281
33426,1.0,0.00262858931568
33427,2.0,0.00288121380252
33428,2.0,0.00525067045111
33429,2.0,0.00224710272393
33430,2.0,0.0109770516892
33431,1.0,0.00710925244663
33432,2.0,0.00153870488142
33433,2.0,0.00154930322895
33434,1.0,0.00226989580315
33435,1.0,0.0112602090528
33436,2.0,0.00206938148512
33437,1.0,0.00230266682008
33438,1.0,0.00449837924483
33439,2.0,0.0057055873592
33440,2.0,0.00247162540733
33441,2.0,0.00228999947174
33442,2.0,0.00195884389519
33443,2.0,0.0021701716011
33444,1.0,0.00213083695885
33445,2.0,0.00219195482514
33446,2.0,0.0020422698046
33447,2.0,0.00244975632336
33448,2.0,0.00203917888086
33449,2.0,0.00420137193862
33450,1.0,0.00343479277974
33451,1.0,0.00320062547638
33452,2.0,0.00226310882902
33453,2.0,0.00126428411417
33454,1.0,0.0026013704014
33455,1.0,0.00922417336352
33456,1.0,0.0163804882007
33457,2.0,0.0028165364724
33458,2.0,0.0017672476566
33459,2.0,0.00745172476614
33460,2.0,0.00223849462122
33461,2.0,0.00223734060288
33462,2.0,0.00190247831288
33463,2.0,0.00155261393028
33464,1.0,0.00390076229342
33465,1.0,0.00182281382625
33466,2.0,0.00192262755795
33467,2.0,0.00217570238689
33468,2.0,0.00206967961818
33469,1.0,0.00279041506731
33470,2.0,0.00159022929691
33471,1.0,0.00206033441695
33472,1.0,0.00903144939933
33473,1.0,0.00654397048107
33474,0.0,0.0
33475,2.0,0.00280123277068
33476,1.0,0.00549083942299
33477,1.0,0.00220629079573
33478,2.0,0.00223048868738
33479,1.0,0.00334954833597
33480,2.0,0.00337677669498
33481,1.0,0.00230368918661
33482,2.0,0.00193034733123
33483,1.0,0.00482771851456
33484,2.0,0.00267452414326
33485,1.0,0.00292557211446
33486,1.0,0.00824116502633
33487,1.0,0.00217508617724
33488,2.0,0.002115776192
33489,1.0,0.00422838514156
33490,1.0,0.0036796837074
33491,2.0,0.00188121741309
33492,1.0,0.00248741782164
33493,2.0,0.0115482161973
33494,2.0,0.00218039268427
33495,1.0,0.0040001772101
33496,1.0,0.00425593898534
33497,2.0,0.0019901544003
33498,2.0,0.00138016834554
33499,2.0,0.00185243518349
33500,2.0,0.00272967794566
33501,1.0,0.00419135326748
33502,2.0,0.00226110539093
33503,1.0,0.00337751854487
33504,1.0,0.00436249839902
33505,1.0,0.00200875714766
33506,1.0,0.00285846978968
33507,0.0,0.0
33508,2.0,0.00238280470585
33509,2.0,0.00215125691524
33510,1.0,0.00956345464153
33511,2.0,0.00222673148994
33512,1.0,0.00945722812557
33513,2.0,0.00158159679671
33514,2.0,0.00204520627849
33515,1.0,0.0206409404942
33516,2.0,0.0113249880636
33517,2.0,0.00250989078515
33518,1.0,0.00346553060923
33519,2.0,0.0025266354597
33520,1.0,0.00260257567398
33521,1.0,0.00131141382613
33522,2.0,0.00202709771978
33523,1.0,0.00477723692996
33524,2.0,0.00287262440163
33525,1.0,0.0033528997412
33526,2.0,0.00227535342023
33527,1.0,0.00403558978775
33528,1.0,0.00794580653787
33529,2.0,0.00315970195591
33530,2.0,0.00259919431785
33531,2.0,0.0025898438775
33532,2.0,0.0020048966573
33533,2.0,0.00223003393068
33534,2.0,0.00237473237837
33535,2.0,0.00137987806219
33536,2.0,0.00181727551611
33537,1.0,0.00200599948013
33538,2.0,0.00298784454037
33539,1.0,0.0079600466156
33540,0.0,0.0
33541,1.0,0.00473181854449
33542,1.0,0.00374576283042
33543,2.0,0.00224973489951
33544,1.0,0.00422861986924
33545,2.0,0.00195983977847
33546,1.0,0.00881201055835
33547,1.0,0.00648900753064
33548,1.0,0.00121385982889
33549,2.0,0.0018300532497
33550,0.0,0.0
33551,2.0,0.00244778415154
33552,1.0,0.00286485731858
33553,1.0,0.00295780795363
33554,2.0,0.00145853740928
33555,1.0,0.00213598666295
33556,2.0,0.00275115717352
33557,1.0,0.00230322964347
33558,1.0,0.00170514204391
33559,1.0,0.00343344975895
33560,1.0,0.00333645378871
33561,1.0,0.00353060619293
33562,2.0,0.0112239358426
33563,2.0,0.00192999997696
33564,1.0,0.00185470302907
33565,2.0,0.0117861173292
33566,1.0,0.00333266202811
33567,2.0,0.00310788350658
33568,2.0,0.00213478491649
33569,0.0,0.0
33570,1.0,0.00478205615429
33571,2.0,0.00278391906245
33572,2.0,0.0112650625499
33573,2.0,0.00306989654392
33574,2.0,0.00221367699713
33575,2.0,0.00242602138002
33576,2.0,0.0167588718228
33577,2.0,0.00278235592736
33578,2.0,0.00291248852701
33579,2.0,0.00223031994794
33580,1.0,0.00398379916799
33581,2.0,0.00235075632549
33582,2.0,0.00214761251064
33583,2.0,0.00205421109567
33584,2.0,0.0010034001035
33585,1.0,0.0026063967204
33586,2.0,0.0025991431722
33587,1.0,0.00165001228202
33588,1.0,0.00316059685091
33589,1.0,0.00388866615281
33590,2.0,0.00435570854673
33591,0.0,0.0
33592,1.0,0.00294696220929
33593,1.0,0.00377107706865
33594,2.0,0.00160664318882
33595,2.0,0.00269763451548
33596,2.0,0.00272296177842
33597,1.0,0.00356741502044
33598,2.0,0.0020372666328
33599,1.0,0.0054865083043
33600,2.0,0.00213575412336
33601,2.0,0.0014214710207
33602,1.0,0.00278333670897
33603,2.0,0.00272481091141
33604,1.0,0.0049441786201
33605,2.0,0.00303357675685
33606,1.0,0.00215952095192
33607,1.0,0.00402936680141
33608,2.0,0.00217712898879
33609,1.0,0.00280012395319
33610,2.0,0.00149639938753
33611,1.0,0.0042412105438
33612,1.0,0.00479181981375
33613,2.0,0.00224291748786
33614,2.0,0.0022350704588
33615,2.0,0.00211395732856
33616,1.0,0.00121998828527
33617,1.0,0.0020652194287
33618,2.0,0.00212586805251
33619,0.0,0.0
33620,2.0,0.00229270971127
33621,1.0,0.00299850078288
33622,1.0,0.00291373235702
33623,1.0,0.00363125027209
33624,2.0,0.00270318041749
33625,1.0,0.00385094879901
33626,1.0,0.00444683268157
33627,2.0,0.00153420537475
33628,2.0,0.00678035828672
33629,2.0,0.00252866462969
33630,1.0,0.00386904841463
33631,1.0,0.00316977332094
33632,2.0,0.011253268286
33633,2.0,0.00225885479406
33634,1.0,0.00321839348558
33635,2.0,0.00134954355671
33636,2.0,0.00154232117494
33637,2.0,0.00391732006701
33638,2.0,0.00247706010533
33639,2.0,0.0013423689189
33640,2.0,0.00226948354426
33641,1.0,0.00350318447405
33642,1.0,0.0052310095262
33643,1.0,0.00340291225577
33644,2.0,0.0115447097454
33645,2.0,0.00155283605832
33646,1.0,0.00114861202761
33647,2.0,0.0020539536076
33648,1.0,0.00409259421811
33649,1.0,0.00295823522074
33650,2.0,0.00124607633099
33651,1.0,0.00155470827426
33652,2.0,0.0118983017298
33653,2.0,0.00198350905758
33654,1.0,0.00379723295064
33655,2.0,0.00166358131043
33656,2.0,0.00230747646131
33657,2.0,0.00263588500214
33658,1.0,0.00282526878403
33659,2.0,0.00270770161833
33660,1.0,0.00234228329819
33661,2.0,0.00206131772314
33662,2.0,0.00166859255175
33663,1.0,0.00327396675149
33664,1.0,0.00421759914518
33665,2.0,0.0025684193294
33666,2.0,0.00246830967662
33667,1.0,0.00301065669688
33668,2.0,0.00289352512403
33669,1.0,0.00491826605457
33670,1.0,0.0029543161646
33671,1.0,0.00185218481456
33672,2.0,0.00181690488817
33673,2.0,0.00148938138314
33674,2.0,0.00246639468398
33675,1.0,0.00263220403522
33676,1.0,0.00392272960512
33677,2.0,0.00228239750998
33678,1.0,0.00423290545565
33679,2.0,0.00283855656287
33680,1.0,0.00216968869454
33681,2.0,0.00223310088578
33682,2.0,0.0019368030508
33683,1.0,0.00563509278857
33684,2.0,0.00864079985491
33685,2.0,0.0017754146249
33686,1.0,0.00331677447879
33687,2.0,0.00201528855327
33688,1.0,0.00539249209349
33689,2.0,0.00206923472979
33690,1.0,0.010470270135
33691,1.0,0.00395636064094
33692,2.0,0.00186164841786
33693,1.0,0.0100277644202
33694,2.0,0.00295118490177
33695,1.0,0.00387699444289
33696,2.0,0.00301504151031
33697,1.0,0.00376073520032
33698,1.0,0.0049773631452
33699,2.0,0.00258345334294
33700,1.0,0.00395767626627
33701,1.0,0.00334537741
33702,2.0,0.00254946741826
33703,1.0,0.00316794238026
33704,2.0,0.00145791333455
33705,1.0,0.00284052295982
33706,1.0,0.00501738815402
33707,2.0,0.00196545794981
33708,1.0,0.00312413191213
33709,2.0,0.00218036188181
33710,2.0,0.00208681826383
33711,2.0,0.00285767292203
33712,1.0,0.0031671990392
33713,2.0,0.00131856630735
33714,1.0,0.00333697300068
33715,2.0,0.00310497594728
33716,1.0,0.00201773313375
33717,1.0,0.00307027658616
33718,2.0,0.00214609439845
33719,1.0,0.00483083114127
33720,1.0,0.00268349507256
33721,1.0,0.00425252769187
33722,2.0,0.00267130528188
33723,1.0,0.00223299933094
33724,2.0,0.00213055993099
33725,2.0,0.00245046236611
33726,2.0,0.0019602196378
33727,2.0,0.00265371351064
33728,1.0,0.00550691624646
33729,1.0,0.00442885674752
33730,2.0,0.00212129237994
33731,1.0,0.00305875983923
33732,1.0,0.00381736623119
33733,1.0,0.00325531465166
33734,1.0,0.00140094612214
33735,2.0,0.00216904382234
33736,1.0,0.00754401180913
33737,1.0,0.00344191971701
33738,1.0,0.00351605379927
33739,1.0,0.00267800539581
33740,2.0,0.00208921637294
33741,2.0,0.0024258295862
33742,2.0,0.0021644954863
33743,2.0,0.00152748963012
33744,1.0,0.00526690501702
33745,1.0,0.00401335424743
33746,2.0,0.00238405139685
33747,1.0,0.00387010715988
33748,1.0,0.00306138374006
33749,2.0,0.00159112711048
33750,2.0,0.00232462667062
33751,1.0,0.00449482527169
33752,2.0,0.00226272002102
33753,1.0,0.00388584633618
33754,1.0,0.00303299512054
33755,2.0,0.000982751481318
33756,1.0,0.00377948518214
33757,2.0,0.0020041839762
33758,2.0,0.00246327322853
33759,1.0,0.00245991920459
33760,2.0,0.00241333255019
33761,1.0,0.00330052764603
33762,0.0,0.0
33763,1.0,0.00146873045707
33764,2.0,0.00251181492673
33765,1.0,0.0057709560898
33766,1.0,0.00361414392603
33767,1.0,0.00403876818101
33768,1.0,0.00130321987884
33769,1.0,0.00363113967487
33770,1.0,0.00138841145685
33771,1.0,0.00155776648603
33772,1.0,0.00974270270918
33773,2.0,0.0015593091928
33774,2.0,0.00240653129494
33775,2.0,0.00220430081468
33776,1.0,0.00425647395749
33777,1.0,0.00266832701917
33778,1.0,0.00356745332892
33779,2.0,0.0115428319295
33780,2.0,0.00171221009567
33781,1.0,0.0030502749235
33782,2.0,0.00199283712063
33783,2.0,0.0011508781025
33784,1.0,0.00251460917505
33785,1.0,0.00279957083549
33786,2.0,0.00296865614183
33787,2.0,0.00266770632061
33788,2.0,0.0017526141057
33789,2.0,0.00192914576181
33790,1.0,0.00890618164913
33791,2.0,0.00217554699684
33792,2.0,0.00195546018943
33793,1.0,0.00318899261255
33794,1.0,0.00324638654186
33795,1.0,0.00518790028691
33796,1.0,0.00280202770554
33797,2.0,0.00340331737846
33798,1.0,0.0032723881617
33799,2.0,0.00135969554282
33800,1.0,0.00197536602375
33801,1.0,0.00506720741349
33802,2.0,0.00647549507221
33803,2.0,0.00426083099011
33804,2.0,0.00171470131381
33805,1.0,0.00272964847084
33806,2.0,0.00144941895774
33807,2.0,0.0137163261281
33808,2.0,0.00268277694895
33809,1.0,0.0031619643444
33810,2.0,0.00271688258714
33811,2.0,0.00244095977718
33812,2.0,0.00206142213585
33813,1.0,0.0360408086902
33814,2.0,0.0110142448859
33815,2.0,0.00249262106896
33816,2.0,0.00209373312078
33817,2.0,0.00165340874991
33818,2.0,0.00154800982521
33819,2.0,0.00428614873138
33820,1.0,0.00462818452548
33821,2.0,0.00130190099838
33822,2.0,0.00256746359666
33823,2.0,0.00198318972205
33824,2.0,0.00206098358762
33825,2.0,0.00228393548844
33826,2.0,0.00197340434433
33827,1.0,0.00430697695197
33828,2.0,0.0025709120066
33829,2.0,0.0024545851368
33830,1.0,0.0030212818066
33831,1.0,0.00470751328265
33832,1.0,0.00378685160611
33833,1.0,0.00176394675716
33834,1.0,0.00930623405238
33835,1.0,0.00188383486035
33836,2.0,0.00199937409996
33837,1.0,0.00350470924899
33838,1.0,0.00347740247216
33839,2.0,0.00177145899006
33840,2.0,0.00380308823882
33841,1.0,0.00293829254117
33842,1.0,0.00419975243642
33843,2.0,0.00279593221468
33844,1.0,0.00299299018121
33845,1.0,0.00367680967
33846,1.0,0.0032915987819
33847,2.0,0.00291012754818
33848,2.0,0.00143424169831
33849,2.0,0.0024281160159
33850,1.0,0.00298084782624
33851,2.0,0.00256721001601
33852,1.0,0.021628157473
33853,1.0,0.0026293824327
33854,2.0,0.00211916520704
33855,2.0,0.00284121861625
33856,2.0,0.0016769679641
33857,1.0,0.00281147057212
33858,2.0,0.00262653098354
33859,2.0,0.00225349563065
33860,1.0,0.00369854527478
33861,1.0,0.00211652362877
33862,1.0,0.00496792381819
33863,2.0,0.00197195463418
33864,1.0,0.00224678119891
33865,1.0,0.00344011020494
33866,1.0,0.00634190024955
33867,1.0,0.00320435861944
33868,2.0,0.00197881235089
33869,2.0,0.0120935138314
33870,2.0,0.00258094532868
33871,2.0,0.00203396655851
33872,1.0,0.00309398350963
33873,1.0,0.0026502161283
33874,1.0,0.00282740591261
33875,1.0,0.00319565183661
33876,2.0,0.00197604398463
33877,2.0,0.00241990338166
33878,1.0,0.00271780807083
33879,1.0,0.00176914392339
33880,1.0,0.0040313230058
33881,1.0,0.00335362498017
33882,1.0,0.00267655700973
33883,2.0,0.0020381866752
33884,2.0,0.00199379292713
33885,1.0,0.00745143273883
33886,0.0,0.0
33887,1.0,0.00668070106637
33888,1.0,0.00275842380296
33889,2.0,0.00202781891218
33890,2.0,0.00144526750909
33891,1.0,0.00320233630496
33892,2.0,0.00245697650756
33893,1.0,0.00421584017681
33894,2.0,0.00200661665627
33895,1.0,0.00530011526704
33896,2.0,0.00283904134062
33897,2.0,0.00264579919427
33898,2.0,0.00247781492593
33899,1.0,0.00298172723606
33900,2.0,0.0015383668424
33901,2.0,0.00207998511679
33902,1.0,0.00552280573202
33903,1.0,0.00347748203798
33904,2.0,0.00219933029756
33905,1.0,0.00355515106948
33906,1.0,0.00431557882107
33907,1.0,0.00370044100552
33908,2.0,0.00291561238186
33909,1.0,0.00426440692525
33910,2.0,0.00190269412899
33911,1.0,0.00379966597332
33912,2.0,0.00256233956856
33913,2.0,0.00365713169271
33914,1.0,0.00296046940249
33915,1.0,0.00249978003117
33916,1.0,0.00286611445555
33917,2.0,0.00198720214541
33918,2.0,0.00225099630917
33919,1.0,0.00152666388442
33920,2.0,0.00197627060129
33921,2.0,0.00225922074444
33922,1.0,0.00294101845055
33923,2.0,0.00294584792125
33924,2.0,0.00453254522443
33925,2.0,0.00190323514117
33926,1.0,0.00489858067068
33927,1.0,0.00261520492304
33928,2.0,0.00224833267974
33929,1.0,0.00190799462955
33930,1.0,0.00359081452623
33931,2.0,0.00512852066339
33932,1.0,0.0042321627709
33933,2.0,0.00202825611127
33934,2.0,0.00223388740717
33935,2.0,0.00212228475621
33936,2.0,0.00233501213025
33937,2.0,0.00231317642991
33938,1.0,0.00327839090901
33939,1.0,0.00886105696962
33940,2.0,0.00243717915766
33941,1.0,0.00373736174313
33942,1.0,0.00382056626139
33943,1.0,0.00331130834018
33944,1.0,0.00512835175564
33945,1.0,0.00388660955481
33946,2.0,0.00276829833136
33947,2.0,0.00694185127626
33948,1.0,0.00249955350666
33949,1.0,0.0047159315197
33950,2.0,0.002312297936
33951,2.0,0.00253008698221
33952,2.0,0.002335342899
33953,2.0,0.0163371999754
33954,1.0,0.00725020962139
33955,2.0,0.00174033138597
33956,1.0,0.00185809662927
33957,1.0,0.00373694544001
33958,1.0,0.00258578460258
